,Unnamed: 0,regio1,newlyConst,balcony,totalRent,yearConstructed,noParkSpaces,hasKitchen,cellar,houseNumber,livingSpace,geo_krs,condition,interiorQual,petsAllowed,street,streetPlain,lift,typeOfFlat,noRooms,floor,numberOfFloors,garden,regio2,ID,Tipologia_Affitti,Tipologia_Propieta,Cluster
105,6201,Nordrhein_Westfalen,False,False,710.0,1972.0,1.0,False,True,4,93.0,Recklinghausen_Kreis,well_kept,sophisticated,negotiable,Bahnhofstra&szlig;e,Bahnhofstraße,False,apartment,3.0,1.0,2.0,True,Recklinghausen_Kreis,106,medio,trilocale,3
106,6298,Nordrhein_Westfalen,False,True,450.0,1995.0,1.0,True,True,10,51.0,Gütersloh_Kreis,well_kept,normal,no,Karlsweg,Karlsweg,False,apartment,2.0,1.0,2.0,True,Gütersloh_Kreis,107,economico,bilocale,1
107,6451,Nordrhein_Westfalen,False,True,870.0,1990.0,1.0,False,False,2b,139.0,Heinsberg_Kreis,well_kept,sophisticated,no,Markusstra&szlig;e,Markusstraße,False,roof_storey,5.0,2.0,2.0,False,Heinsberg_Kreis,108,medio,per famiglie,3
108,6661,Nordrhein_Westfalen,True,True,1590.0,2019.0,1.0,False,False,450,100.0,Münster,first_time_use,sophisticated,yes,Dyckburgstr.,Dyckburgstr.,False,ground_floor,2.5,1.0,2.0,True,Münster,109,costoso,,3
109,6689,Nordrhein_Westfalen,False,False,550.0,1970.0,1.0,False,True,21,52.45,Rhein_Erft_Kreis,refurbished,sophisticated,no,Carl-Sonnenschein-Str.,Carl-Sonnenschein-Str.,False,apartment,2.0,2.0,3.0,False,Rhein_Erft_Kreis,110,economico,bilocale,3
110,6711,Nordrhein_Westfalen,False,False,470.0,1953.0,1.0,False,False,241,50.0,Siegen_Wittgenstein_Kreis,well_kept,normal,no,Weidenauer Stra&szlig;e,Weidenauer_Straße,False,ground_floor,2.0,0.0,3.0,False,Siegen_Wittgenstein_Kreis,111,economico,bilocale,1
111,6799,Nordrhein_Westfalen,True,True,1095.0,2020.0,1.0,False,False,32,110.0,Heinsberg_Kreis,first_time_use,sophisticated,negotiable,Welfenstra&szlig;e,Welfenstraße,True,terraced_flat,3.0,1.0,3.0,False,Heinsberg_Kreis,112,costoso,,3
112,6857,Nordrhein_Westfalen,False,True,873.0,2016.0,1.0,False,True,29,79.0,Viersen_Kreis,mint_condition,sophisticated,no,Neuer Weg,Neuer_Weg,False,apartment,2.0,1.0,2.0,False,Viersen_Kreis,113,medio,,3
113,6883,Nordrhein_Westfalen,False,True,495.0,1959.0,1.0,False,True,22,66.0,Gelsenkirchen,first_time_use_after_refurbishment,sophisticated,negotiable,Surkampstr.,Surkampstr.,False,apartment,3.0,1.0,3.0,True,Gelsenkirchen,114,medio,,3
114,7039,Nordrhein_Westfalen,False,True,915.0,2016.0,1.0,False,True,137,77.0,Rheinisch_Bergischer_Kreis,mint_condition,sophisticated,no,Lindlarer Str.,Lindlarer_Str.,True,ground_floor,3.0,1.0,2.0,False,Rheinisch_Bergischer_Kreis,115,economico,trilocale,3
115,7041,Nordrhein_Westfalen,True,True,1550.0,2019.0,1.0,True,True,48,110.0,Dortmund,first_time_use,sophisticated,negotiable,Fuchsweg,Fuchsweg,False,terraced_flat,3.0,1.0,1.0,True,Dortmund,116,costoso,,3
116,7086,Nordrhein_Westfalen,False,True,1200.0,2014.0,1.0,True,False,41,82.0,Dortmund,mint_condition,sophisticated,no,Maienweg,Maienweg,False,penthouse,3.0,2.0,2.0,False,Dortmund,117,costoso,trilocale,2
117,7118,Nordrhein_Westfalen,False,True,1760.0,2015.0,1.0,False,True,503,111.3,Köln,mint_condition,sophisticated,negotiable,Bonnerstr.,Bonnerstr.,True,apartment,4.0,2.0,3.0,True,Köln,118,costoso,,2
118,7146,Nordrhein_Westfalen,False,True,1155.0,2009.0,1.0,False,False,5 a,90.0,Rhein_Erft_Kreis,fully_renovated,sophisticated,negotiable,Von-Klespe-Stra&szlig;e,Von-Klespe-Straße,False,maisonette,3.0,1.0,4.0,True,Rhein_Erft_Kreis,119,medio,trilocale,3
119,7153,Nordrhein_Westfalen,True,True,1450.0,2019.0,1.0,False,True,86,110.0,Viersen_Kreis,first_time_use,sophisticated,no,M&uuml;hlenstrasse,Mühlenstrasse,True,maisonette,3.0,3.0,3.0,False,Viersen_Kreis,120,costoso,,2
120,7159,Nordrhein_Westfalen,False,True,457.52,1961.0,1.0,False,True,42,52.22,Bottrop,well_kept,normal,negotiable,Wallmannstra&szlig;e,Wallmannstraße,False,apartment,2.5,1.0,2.0,False,Bottrop,121,economico,,1
121,7299,Nordrhein_Westfalen,True,True,1149.0,2019.0,1.0,False,False,18,127.0,Heinsberg_Kreis,first_time_use,luxury,negotiable,Ruraue,Ruraue,False,ground_floor,3.0,0.0,1.0,True,Heinsberg_Kreis,122,costoso,,3
122,7356,Nordrhein_Westfalen,False,True,475.0,2001.0,1.0,True,True,71,73.0,Warendorf_Kreis,mint_condition,normal,negotiable,Stromberger Stra&szlig;e,Stromberger_Straße,False,roof_storey,3.0,2.0,2.0,True,Warendorf_Kreis,123,economico,trilocale,1
123,7437,Nordrhein_Westfalen,False,True,1090.0,1981.0,1.0,False,True,10,92.0,Dortmund,first_time_use_after_refurbishment,sophisticated,no,Kullrichstr.,Kullrichstr.,False,ground_floor,2.0,1.0,3.0,True,Dortmund,124,medio,,3
124,7558,Nordrhein_Westfalen,False,True,668.0,1993.0,1.0,False,True,6,65.0,Dortmund,well_kept,normal,no,Heitkampstra&szlig;e,Heitkampstraße,False,roof_storey,2.0,2.0,2.0,False,Dortmund,125,economico,bilocale,1
125,7572,Nordrhein_Westfalen,False,True,539.0,1954.0,1.0,False,True,8,59.23,Gelsenkirchen,well_kept,normal,negotiable,Warendorfer Stra&szlig;e,Warendorfer_Straße,False,apartment,3.5,1.0,2.0,True,Gelsenkirchen,126,medio,,1
126,7575,Nordrhein_Westfalen,False,True,670.0,1964.0,1.0,True,True,5,88.7,Recklinghausen_Kreis,fully_renovated,normal,negotiable,Holunderstra&szlig;e,Holunderstraße,True,apartment,3.0,1.0,7.0,False,Recklinghausen_Kreis,127,medio,trilocale,1
127,7632,Nordrhein_Westfalen,True,True,800.0,2018.0,1.0,False,True,7,77.0,Viersen_Kreis,first_time_use,sophisticated,negotiable,Anratherstr.,Anratherstr.,True,apartment,3.0,1.0,3.0,True,Viersen_Kreis,128,medio,trilocale,3
128,7687,Nordrhein_Westfalen,False,True,900.0,1988.0,2.0,False,True,8,103.0,Bielefeld,well_kept,sophisticated,no,Mohnweg,Mohnweg,False,roof_storey,4.0,1.0,2.0,False,Bielefeld,129,medio,,3
129,7721,Nordrhein_Westfalen,False,True,940.0,1971.0,1.0,True,True,23,60.13,Köln,fully_renovated,normal,negotiable,Paul-Br&auml;tter-Str.,Paul-Brätter-Str._,False,roof_storey,2.0,2.0,2.0,False,Köln,130,economico,bilocale,1
130,7794,Nordrhein_Westfalen,True,True,920.12,2020.0,1.0,False,False,19,79.62,Aachen_Kreis,first_time_use,sophisticated,yes,Oststra&szlig;e,Oststraße,True,apartment,3.0,1.0,3.0,False,Aachen_Kreis,131,medio,trilocale,3
131,7893,Nordrhein_Westfalen,False,True,640.0,1930.0,0.0,False,True,6,57.0,Wuppertal,mint_condition,sophisticated,negotiable,Vogelsangstra&szlig;e,Vogelsangstraße,False,raised_ground_floor,2.0,0.0,2.0,False,Wuppertal,132,economico,bilocale,3
132,7943,Nordrhein_Westfalen,False,True,720.0,1998.0,1.0,True,True,74,58.0,Aachen,fully_renovated,sophisticated,no,Saarstr.,Saarstr.,True,apartment,2.0,2.0,6.0,False,Aachen,133,economico,bilocale,3
133,8038,Nordrhein_Westfalen,True,True,810.0,2019.0,1.0,False,True,29,66.92,Düren_Kreis,first_time_use,luxury,no,Ursulinenstr.,Ursulinenstr.,True,apartment,2.0,1.0,4.0,False,Düren_Kreis,134,medio,bilocale,3
134,8070,Nordrhein_Westfalen,False,True,870.0,1936.0,0.0,False,True,359,66.0,Düsseldorf,well_kept,sophisticated,no,Grafenberger Allee,Grafenberger_Allee,False,apartment,2.0,2.0,4.0,False,Düsseldorf,135,economico,bilocale,3
135,8230,Nordrhein_Westfalen,True,True,1630.0,2018.0,2.0,False,True,35,120.97,Gelsenkirchen,first_time_use,sophisticated,negotiable,Johannes-Rau-Allee,Johannes-Rau-Allee,True,terraced_flat,3.0,1.0,5.0,False,Gelsenkirchen,136,costoso,,2
136,8337,Nordrhein_Westfalen,True,True,1450.0,2017.0,1.0,True,True,13,60.0,Köln,first_time_use,luxury,negotiable,Am Klostergarten,Am_Klostergarten,True,ground_floor,3.0,0.0,4.0,True,Köln,137,costoso,,3
137,8340,Nordrhein_Westfalen,False,False,1070.0,1927.0,1.0,False,True,19,127.0,Recklinghausen_Kreis,fully_renovated,sophisticated,no,Heidestrasse,Heidestrasse,False,apartment,3.5,1.0,3.0,True,Recklinghausen_Kreis,138,costoso,,3
138,8376,Nordrhein_Westfalen,False,False,590.0,1972.0,1.0,False,True,50,58.4,Recklinghausen_Kreis,well_kept,sophisticated,no,Bottroper Stra&szlig;e,Bottroper_Straße,True,apartment,2.0,7.0,9.0,False,Recklinghausen_Kreis,139,economico,bilocale,1
139,8478,Nordrhein_Westfalen,False,True,960.0,1972.0,1.0,True,True,13,68.0,Rheinisch_Bergischer_Kreis,fully_renovated,normal,yes,Zum Steinrutsch,Zum_Steinrutsch,True,apartment,2.0,2.0,4.0,False,Rheinisch_Bergischer_Kreis,140,economico,bilocale,1
140,8516,Nordrhein_Westfalen,False,True,768.77,2005.0,1.0,False,True,52,80.46,Rheinisch_Bergischer_Kreis,well_kept,normal,negotiable,Beienburger Strasse,Beienburger_Strasse,True,apartment,3.0,0.0,2.0,False,Rheinisch_Bergischer_Kreis,141,economico,trilocale,1
141,8579,Nordrhein_Westfalen,False,False,500.0,1956.0,1.0,False,True,10,56.0,Herne,first_time_use_after_refurbishment,sophisticated,negotiable,Stefanstrasse,Stefanstrasse,False,ground_floor,2.0,1.0,3.0,False,Herne,142,economico,bilocale,3
142,8581,Nordrhein_Westfalen,True,True,901.21,2019.0,1.0,False,True,4,71.53,Rhein_Erft_Kreis,first_time_use,sophisticated,negotiable,Agnes-Decker-Str.,Agnes-Decker-Str.,True,ground_floor,2.0,0.0,3.0,False,Rhein_Erft_Kreis,143,economico,,3
143,8640,Nordrhein_Westfalen,False,True,730.0,1998.0,1.0,True,False,8,76.0,Gelsenkirchen,first_time_use_after_refurbishment,sophisticated,negotiable,Hauptstra&szlig;e,Hauptstraße,True,raised_ground_floor,2.0,1.0,4.0,False,Gelsenkirchen,144,medio,,3
144,8681,Nordrhein_Westfalen,False,False,820.0,1992.0,1.0,True,True,43,47.0,Bonn,fully_renovated,sophisticated,no,Euskirchener Strasse,Euskirchener_Strasse,True,apartment,2.0,2.0,3.0,False,Bonn,145,economico,,3
145,8742,Nordrhein_Westfalen,False,True,560.0,1912.0,0.0,False,True,114,66.0,Wuppertal,well_kept,normal,negotiable,Kaiser Stra&szlig;e,Kaiser_Straße,False,apartment,2.0,1.0,4.0,False,Wuppertal,146,economico,bilocale,1
146,8760,Nordrhein_Westfalen,True,True,1575.0,2019.0,1.0,False,True,13,115.0,Neuss_Rhein_Kreis,first_time_use,sophisticated,negotiable,Oppelner Stra&szlig;e,Oppelner_Straße,True,apartment,4.0,1.0,2.0,True,Neuss_Rhein_Kreis,147,costoso,,2
147,8847,Nordrhein_Westfalen,False,True,1940.0,1971.0,1.0,False,True,97 a,140.0,Düsseldorf,first_time_use_after_refurbishment,sophisticated,no,Urdenbacher Allee,Urdenbacher_Allee,False,roof_storey,5.0,3.0,3.0,True,Düsseldorf,148,costoso,per famiglie,2
148,8853,Nordrhein_Westfalen,False,True,535.8,1964.0,0.0,False,True,16,59.0,Minden_Lübbecke_Kreis,well_kept,normal,negotiable,Mittelweg,Mittelweg,False,apartment,3.0,3.0,3.0,False,Minden_Lübbecke_Kreis,149,economico,,1
149,8864,Nordrhein_Westfalen,False,True,652.0,1973.0,1.0,False,False,97,66.0,Duisburg,well_kept,normal,negotiable,Falkstra&szlig;e,Falkstraße,True,apartment,3.0,1.0,4.0,False,Duisburg,150,medio,,1
150,8888,Nordrhein_Westfalen,False,False,610.0,1961.0,1.0,False,True,18,60.0,Aachen,well_kept,normal,no,Rudolfstr.,Rudolfstr.,False,apartment,2.0,3.0,4.0,False,Aachen,151,economico,bilocale,1
151,8939,Nordrhein_Westfalen,False,True,2100.0,2011.0,1.0,True,True,25,134.92,Düsseldorf,mint_condition,sophisticated,negotiable,Am Wildpark,Am_Wildpark,True,ground_floor,4.0,0.0,4.0,True,Düsseldorf,152,costoso,,2
152,9079,Nordrhein_Westfalen,False,True,1320.0,2017.0,1.0,True,True,169-171,88.77,Dortmund,mint_condition,sophisticated,negotiable,Hermannstr.,Hermannstr.,True,apartment,3.0,2.0,3.0,True,Dortmund,153,costoso,trilocale,2
153,9087,Nordrhein_Westfalen,True,True,1320.0,2018.0,1.0,False,False,20,115.5,Hamm,first_time_use,sophisticated,negotiable,Liebermannstr.,Liebermannstr.,False,roof_storey,2.5,1.0,1.0,False,Hamm,154,costoso,,3
154,9170,Nordrhein_Westfalen,False,True,896.29,2014.0,1.0,False,True,57,59.67,Köln,mint_condition,sophisticated,negotiable,R&ouml;merstr.,Römerstr.,True,apartment,2.0,1.0,2.0,False,Köln,155,economico,bilocale,3
155,9257,Nordrhein_Westfalen,True,True,766.0,2018.0,1.0,False,False,8,61.7,Kleve_Kreis,first_time_use,sophisticated,no,Schanzstra&szlig;e,Schanzstraße,True,apartment,2.0,1.0,2.0,False,Kleve_Kreis,156,medio,bilocale,3
156,9307,Nordrhein_Westfalen,False,True,564.91,2009.0,1.0,False,True,4,66.61,Aachen,mint_condition,normal,negotiable,Holsteinstr.,Holsteinstr.,True,apartment,3.0,1.0,4.0,False,Aachen,157,economico,,1
157,9354,Nordrhein_Westfalen,False,False,760.0,1960.0,1.0,False,False,1,88.0,Remscheid,well_kept,normal,negotiable,Birker Weg,Birker_Weg,False,roof_storey,4.0,2.0,2.0,False,Remscheid,158,medio,,1
158,9363,Nordrhein_Westfalen,False,True,1700.0,2011.0,1.0,True,True,1a,125.9,Münster,well_kept,sophisticated,negotiable,Schwalbenweg,Schwalbenweg,False,ground_floor,4.0,0.0,2.0,True,Münster,159,costoso,,3
159,9527,Nordrhein_Westfalen,False,True,1525.0,1968.0,1.0,False,True,1,111.88,Bonn,first_time_use_after_refurbishment,sophisticated,no,Am Klostergarten,Am_Klostergarten,True,apartment,4.0,1.0,7.0,False,Bonn,160,costoso,,2
160,9607,Nordrhein_Westfalen,True,False,1070.0,2019.0,0.0,False,True,21,64.34,Münster,first_time_use,sophisticated,no,Schaumburgstra&szlig;e,Schaumburgstraße,True,apartment,2.0,2.0,4.0,True,Münster,161,medio,bilocale,3
161,9696,Nordrhein_Westfalen,False,False,424.5,1954.0,0.0,False,True,114,38.0,Aachen,fully_renovated,normal,negotiable,H&uuml;ttenstra&szlig;e,Hüttenstraße_,False,apartment,1.0,0.0,2.0,True,Aachen,162,economico,monolocale,1
162,9697,Nordrhein_Westfalen,False,False,600.0,1997.0,1.0,False,True,10,54.0,Euskirchen_Kreis,well_kept,normal,no,Sebastianusstr.,Sebastianusstr.,False,roof_storey,2.0,2.0,2.0,False,Euskirchen_Kreis,163,economico,bilocale,1
163,9723,Nordrhein_Westfalen,False,True,2375.0,2016.0,2.0,False,True,23,150.0,Bochum,mint_condition,sophisticated,negotiable,Am Alten Stadtpark,Am_Alten_Stadtpark,True,maisonette,3.0,3.0,3.0,False,Bochum,164,costoso,,2
164,9745,Nordrhein_Westfalen,False,True,680.0,2016.0,1.0,True,True,15,62.99,Gütersloh_Kreis,mint_condition,sophisticated,negotiable,Sielhorstweg,Sielhorstweg,True,roof_storey,2.0,2.0,2.0,False,Gütersloh_Kreis,165,economico,bilocale,3
165,9766,Nordrhein_Westfalen,False,True,674.65,1964.0,1.0,False,True,9,56.39,Düsseldorf,well_kept,normal,negotiable,Wilhelm-Kreis-Stra&szlig;e,Wilhelm-Kreis-Straße,False,apartment,2.5,1.0,4.0,False,Düsseldorf,166,economico,,1
166,9818,Nordrhein_Westfalen,True,True,1305.0,2020.0,2.0,True,True,8,94.0,Aachen_Kreis,first_time_use,sophisticated,negotiable,Josef-Aretz-Str.,Josef-Aretz-Str.,True,apartment,3.0,1.0,2.0,False,Aachen_Kreis,167,costoso,trilocale,3
167,9838,Nordrhein_Westfalen,False,True,1325.0,2015.0,1.0,False,True,34a,105.0,Neuss_Rhein_Kreis,mint_condition,sophisticated,negotiable,Schiefbahner Str.,Schiefbahner_Str.,False,ground_floor,3.0,0.0,2.0,True,Neuss_Rhein_Kreis,168,costoso,,3
168,9839,Nordrhein_Westfalen,False,True,1650.0,2018.0,1.0,False,True,35,118.0,Neuss_Rhein_Kreis,mint_condition,sophisticated,negotiable,Hinterfeld,Hinterfeld,True,apartment,4.0,1.0,2.0,False,Neuss_Rhein_Kreis,169,costoso,,2
169,9905,Nordrhein_Westfalen,False,True,1165.0,2012.0,1.0,False,True,148,103.75,Mönchengladbach,mint_condition,luxury,no,Pescher Stra&szlig;e,Pescher_Straße,True,apartment,3.0,1.0,3.0,False,Mönchengladbach,170,costoso,,2
170,9949,Nordrhein_Westfalen,False,True,670.0,1975.0,1.0,False,True,5,72.0,Recklinghausen_Kreis,well_kept,normal,negotiable,Brauckweg,Brauckweg,False,apartment,3.5,1.0,2.0,False,Recklinghausen_Kreis,171,medio,,1
171,10005,Nordrhein_Westfalen,True,True,1080.0,2020.0,1.0,True,True,72,65.46,Rhein_Sieg_Kreis,mint_condition,sophisticated,no,Siegstra&szlig;e,Siegstraße,True,penthouse,2.0,2.0,2.0,False,Rhein_Sieg_Kreis,172,costoso,bilocale,2
172,10062,Nordrhein_Westfalen,False,False,770.0,1900.0,1.0,True,True,2e,77.0,Mülheim_an_der_Ruhr,well_kept,normal,negotiable,Katzenbruch,Katzenbruch,False,apartment,3.5,1.0,2.0,False,Mülheim_an_der_Ruhr,173,economico,,1
173,10084,Nordrhein_Westfalen,False,True,1380.0,1994.0,2.0,False,True,19,104.0,Rhein_Erft_Kreis,well_kept,luxury,no,Helene Weber Weg,Helene_Weber_Weg,False,ground_floor,3.0,0.0,2.0,True,Rhein_Erft_Kreis,174,costoso,,3
174,10109,Nordrhein_Westfalen,False,False,440.0,1910.0,0.0,False,True,1,57.0,Mülheim_an_der_Ruhr,well_kept,normal,no,Schillerstra&szlig;e,Schillerstraße,False,ground_floor,2.0,0.0,3.0,False,Mülheim_an_der_Ruhr,175,economico,bilocale,1
175,10119,Nordrhein_Westfalen,False,True,775.0,1906.0,1.0,True,True,20,74.0,Minden_Lübbecke_Kreis,modernized,normal,negotiable,Markt,Markt,False,maisonette,2.0,2.0,3.0,False,Minden_Lübbecke_Kreis,176,medio,,1
176,10126,Nordrhein_Westfalen,False,True,847.0,1966.0,1.0,True,False,55,42.0,Bonn,mint_condition,sophisticated,negotiable,R&ouml;merstr.,Römerstr.,False,apartment,2.0,0.0,1.0,True,Bonn,177,economico,,3
177,10127,Nordrhein_Westfalen,False,True,945.0,1971.0,1.0,False,True,0,94.0,Leverkusen,well_kept,sophisticated,no,M&uuml;lheimer Stra&szlig;e,Mülheimer_Straße,False,apartment,3.0,2.0,3.0,True,Leverkusen,178,medio,trilocale,3
178,10178,Nordrhein_Westfalen,False,False,970.0,2002.0,1.0,True,False,99a,120.0,Ennepe_Ruhr_Kreis,mint_condition,sophisticated,negotiable,Im Vogelsang,Im_Vogelsang,False,loft,2.0,1.0,1.0,False,Ennepe_Ruhr_Kreis,179,costoso,,3
179,10190,Nordrhein_Westfalen,False,True,550.0,1952.0,1.0,False,True,103,52.0,Oberhausen,fully_renovated,normal,negotiable,L&uuml;tzowstr.,Lützowstr.,False,terraced_flat,2.5,1.0,2.0,False,Oberhausen,180,economico,,1
180,10249,Nordrhein_Westfalen,True,True,748.0,2019.0,1.0,False,True,14,68.05,Dortmund,mint_condition,normal,no,Spreestrasse,Spreestrasse,True,apartment,2.0,2.0,3.0,True,Dortmund,181,economico,bilocale,3
181,10265,Nordrhein_Westfalen,False,False,930.0,1977.0,1.0,False,True,65 A,94.0,Ennepe_Ruhr_Kreis,modernized,normal,yes,H&ouml;lteregge,Hölteregge,False,roof_storey,4.0,1.0,2.0,False,Ennepe_Ruhr_Kreis,182,costoso,,1
182,10288,Nordrhein_Westfalen,False,True,1686.0,2006.0,2.0,True,True,8,131.0,Rheinisch_Bergischer_Kreis,mint_condition,luxury,negotiable,L&ouml;he,Löhe,False,terraced_flat,3.0,1.0,1.0,True,Rheinisch_Bergischer_Kreis,183,costoso,,2
183,10318,Nordrhein_Westfalen,True,True,500.0,2019.0,1.0,True,True,13,25.0,Aachen,first_time_use,sophisticated,no,Am Guten Hirten,Am_Guten_Hirten,True,apartment,1.0,3.0,4.0,False,Aachen,184,economico,monolocale,3
184,10359,Nordrhein_Westfalen,False,True,712.5,1980.0,1.0,True,True,29f,85.0,Unna_Kreis,well_kept,sophisticated,negotiable,Kreisstr.,Kreisstr.,False,apartment,3.5,1.0,1.0,True,Unna_Kreis,185,medio,,0
185,10364,Nordrhein_Westfalen,False,False,550.0,1968.0,1.0,False,False,49,60.0,Heinsberg_Kreis,first_time_use_after_refurbishment,normal,no,H&uuml;llhoverstra&szlig;e,Hüllhoverstraße,False,apartment,2.0,2.0,3.0,False,Heinsberg_Kreis,186,economico,bilocale,1
186,10393,Nordrhein_Westfalen,True,True,980.0,2018.0,1.0,True,True,97,52.3,Bonn,first_time_use,sophisticated,no,Niederkassler Strasse,Niederkassler_Strasse,True,apartment,2.0,4.0,5.0,False,Bonn,187,economico,bilocale,3
187,10439,Nordrhein_Westfalen,False,True,945.0,1995.0,1.0,False,True,2a,73.0,Mettmann_Kreis,fully_renovated,sophisticated,no,Bruchhauser Weg,Bruchhauser_Weg,False,roof_storey,2.0,3.0,3.0,False,Mettmann_Kreis,188,medio,,3
188,10480,Nordrhein_Westfalen,False,True,895.0,1984.0,2.0,False,True,49,97.0,Paderborn_Kreis,well_kept,normal,no,Lothringer Weg,Lothringer_Weg,False,roof_storey,3.0,2.0,2.0,False,Paderborn_Kreis,189,medio,trilocale,1
189,10621,Nordrhein_Westfalen,False,True,765.0,1992.0,0.0,False,True,39b,85.0,Gelsenkirchen,well_kept,sophisticated,negotiable,Wilhelminenstr.,Wilhelminenstr.,False,roof_storey,2.0,4.0,4.0,False,Gelsenkirchen,190,costoso,,3
190,10778,Nordrhein_Westfalen,True,True,1118.84,2019.0,1.0,False,True,43,97.29,Heinsberg_Kreis,first_time_use,sophisticated,negotiable,Brabanter Str.,Brabanter_Str.,True,roof_storey,3.0,2.0,2.0,False,Heinsberg_Kreis,191,costoso,trilocale,3
191,10788,Nordrhein_Westfalen,False,True,850.0,1978.0,1.0,False,True,6,98.46,Borken_Kreis,first_time_use_after_refurbishment,sophisticated,no,Im Kiwitt,Im_Kiwitt,False,apartment,3.0,1.0,1.0,False,Borken_Kreis,192,medio,trilocale,3
192,10794,Nordrhein_Westfalen,False,True,560.0,1956.0,0.0,False,True,62,60.0,Duisburg,fully_renovated,normal,negotiable,Fr&ouml;belstr.,Fröbelstr._,False,apartment,3.0,3.0,3.0,True,Duisburg,193,economico,,1
193,10834,Nordrhein_Westfalen,True,True,1441.0,2019.0,1.0,False,True,41,131.0,Düren_Kreis,first_time_use,sophisticated,negotiable,Heinrich-D&uuml;ster-Stra&szlig;e,Heinrich-Düster-Straße,True,penthouse,3.0,2.0,2.0,False,Düren_Kreis,194,costoso,,2
194,10858,Nordrhein_Westfalen,False,False,410.0,1993.0,1.0,False,True,4,22.0,Bielefeld,modernized,normal,no,Graf von Galen Stra&szlig;e,Graf_von_Galen_Straße,False,ground_floor,1.0,1.0,1.0,False,Bielefeld,195,economico,monolocale,1
195,10915,Nordrhein_Westfalen,True,True,705.0,2019.0,2.0,False,False,17,69.0,Kleve_Kreis,first_time_use,sophisticated,no,Br&uuml;xkener Stra&szlig;e,Brüxkener_Straße,False,apartment,2.0,1.0,1.0,False,Kleve_Kreis,196,medio,bilocale,3
196,10929,Nordrhein_Westfalen,False,True,1408.0,2011.0,1.0,True,True,11,103.0,Dortmund,mint_condition,sophisticated,negotiable,Limburger Postweg,Limburger_Postweg,True,apartment,3.5,2.0,3.0,False,Dortmund,197,costoso,,2
197,11055,Nordrhein_Westfalen,False,False,425.0,1969.0,1.0,False,False,115,54.24,Gelsenkirchen,well_kept,normal,negotiable,&Uuml;ckendorfer Stra&szlig;e,Ückendorfer_Straße,True,apartment,2.0,3.0,4.0,False,Gelsenkirchen,198,economico,bilocale,1
198,11115,Nordrhein_Westfalen,False,True,897.0,1973.0,1.0,False,True,9,71.0,Düsseldorf,first_time_use_after_refurbishment,sophisticated,negotiable,Teplitzer Stra&szlig;e,Teplitzer_Straße,False,apartment,3.0,1.0,4.0,False,Düsseldorf,199,economico,trilocale,3
199,11191,Nordrhein_Westfalen,False,True,740.0,1996.0,1.0,False,True,44,59.0,Mettmann_Kreis,fully_renovated,sophisticated,no,Gudrunstra&szlig;e,Gudrunstraße,False,apartment,2.0,1.0,2.0,False,Mettmann_Kreis,200,economico,bilocale,3
200,11206,Nordrhein_Westfalen,False,True,1190.0,2014.0,1.0,False,True,2b,106.0,Rhein_Erft_Kreis,mint_condition,luxury,no,Martin-Vetten-Stra&szlig;e,Martin-Vetten-Straße,True,apartment,4.0,2.0,3.0,True,Rhein_Erft_Kreis,201,costoso,,2
201,11255,Nordrhein_Westfalen,False,True,1230.0,2017.0,1.0,False,True,16,91.0,Rhein_Erft_Kreis,mint_condition,sophisticated,no,An der Ziegelei,An_der_Ziegelei,True,apartment,3.0,1.0,3.0,True,Rhein_Erft_Kreis,202,costoso,trilocale,3
